col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,Y
217,46,1.9,144,0,0,0,0,1
200,83,1.0,158,0,0,0,0,1
140,109,1.0,174,0,0,0,0,1
176,63,1.2,162,0,0,0,0,1
159,84,1.2,148,0,0,0,0,1
208,42,0.1,60,0,0,0,0,1
201,115,1.5,148,0,0,0,0,1
150,53,1.6,170,0,0,0,0,1
219,112,1.5,141,0,0,0,0,1
214,124,0.5,88,0,0,0,0,1
176,95,0.8,104,0,0,0,0,1
169,74,1.9,174,0,0,0,0,1
185,56,1.3,164,0,0,0,0,1
199,107,0.6,124,0,0,0,0,1
151,56,1.4,163,0,0,0,0,1
149,60,0.6,126,0,0,0,0,1
189,126,0.6,158,0,0,0,0,1
153,104,0.7,165,0,0,0,0,1
191,120,0.9,107,0,0,0,0,1
157,114,0.4,119,0,0,0,0,1
149,123,0.5,116,0,0,0,0,1
182,96,0.4,140,0,0,0,0,1
186,59,0.0,83,0,0,0,0,1
171,93,1.2,176,0,0,0,0,1
146,82,1.0,160,0,0,0,0,1
211,128,0.7,130,0,0,0,0,1
190,48,0.6,125,0,0,0,0,1
175,126,1.0,120,0,0,0,0,1
189,88,0.8,109,0,0,0,0,1
177,67,0.9,149,0,0,0,0,1
140,112,0.9,140,0,0,0,0,1
160,33,0.0,144,0,0,0,0,1
148,88,1.4,163,0,0,0,0,1
148,80,1.6,177,0,0,0,0,1
205,106,1.0,111,0,0,0,0,1
164,123,0.9,115,0,0,0,0,1
182,112,1.6,158,0,0,0,0,1
140,107,0.3,129,0,0,0,0,1
214,32,1.4,120,0,0,0,0,1
189,48,0.8,120,0,0,0,0,1
182,78,0.3,79,0,0,0,0,1
199,105,0.7,92,0,0,0,0,1
144,98,0.8,175,0,0,0,0,1
196,82,0.6,142,0,0,0,0,1
176,69,0.5,146,0,0,0,0,1
217,66,0.3,127,0,0,0,0,1
178,87,0.8,166,0,0,0,0,1
197,73,1.0,151,0,0,0,0,1
168,48,0.6,111,0,0,0,0,1
148,98,0.6,147,0,0,0,0,1
185,33,1.5,171,0,0,0,0,1
211,38,1.1,103,0,0,0,0,1
218,89,0.9,155,0,0,0,0,1
177,88,1.4,171,0,0,0,0,1
202,101,0.1,70,0,0,0,0,1
179,50,1.9,164,0,0,0,0,1
191,30,0.1,69,0,0,0,0,1
157,30,0.5,138,0,0,0,0,1
206,93,0.7,150,0,0,0,0,1
219,123,1.3,164,0,0,0,0,1
143,43,0.6,173,0,0,0,0,1
219,45,1.2,166,0,0,0,0,1
150,92,1.5,170,0,0,0,0,1
218,43,1.4,178,0,0,0,0,1
212,40,0.4,67,0,0,0,0,1
156,40,0.0,115,0,0,0,0,1
175,54,0.8,107,0,0,0,0,1
160,71,1.1,173,0,0,0,0,1
186,124,1.4,146,0,0,0,0,1
184,116,0.8,155,0,0,0,0,1
172,108,0.6,96,0,0,0,0,1
170,67,1.8,158,0,0,0,0,1
166,59,0.9,156,0,0,0,0,1
195,33,0.4,113,0,0,0,0,1
165,50,0.1,137,0,0,0,0,1
191,86,0.3,105,0,0,0,0,1
205,54,1.5,125,0,0,0,0,1
218,106,0.8,87,0,0,0,0,1
143,69,1.1,147,0,0,0,0,1
203,72,0.9,145,0,0,0,0,1
200,65,0.4,145,0,0,0,0,1
211,57,0.7,114,0,0,0,0,1
143,47,0.2,100,0,0,0,0,1
150,70,0.0,133,0,0,0,0,1
144,67,0.1,106,0,0,0,0,1
193,78,0.8,120,0,0,0,0,1
218,121,1.2,101,0,0,0,0,1
177,40,0.3,90,0,0,0,0,1
216,115,1.7,154,0,0,0,0,1
156,74,0.8,121,0,0,0,0,1
183,37,1.0,171,0,0,0,0,1
197,55,0.5,92,0,0,0,0,1
160,124,0.6,131,0,0,0,0,1
207,89,0.2,89,0,0,0,0,1
201,124,1.2,166,0,0,0,0,1
215,103,0.1,108,0,0,0,0,1
207,67,0.2,123,0,0,0,0,1
162,43,0.7,104,0,0,0,0,1
165,77,0.9,138,0,0,0,0,1
179,112,0.4,132,0,0,0,0,1
213,35,1.3,147,0,0,0,0,1
204,79,1.3,137,0,0,0,0,1
215,118,1.7,142,0,0,0,0,1
164,105,0.6,153,0,0,0,0,1
210,90,0.2,114,0,0,0,0,1
211,47,1.2,178,0,0,0,0,1
196,66,0.2,131,0,0,0,0,1
196,40,0.8,93,0,0,0,0,1
151,91,0.9,169,0,0,0,0,1
192,75,1.4,178,0,0,0,0,1
179,91,0.2,91,0,0,0,0,1
215,60,1.2,155,0,0,0,0,1
188,76,0.1,97,0,0,0,0,1
153,59,0.7,116,0,0,0,0,1
153,45,0.0,102,0,0,0,0,1
208,98,0.0,90,0,0,0,0,1
156,102,1.3,159,0,0,0,0,1
198,119,1.7,167,0,0,0,0,1
198,54,1.3,134,0,0,0,0,1
199,97,1.5,154,0,0,0,0,1
158,61,0.1,131,0,0,0,0,1
219,53,1.8,179,0,0,0,0,1
149,82,1.2,145,0,0,0,0,1
163,109,0.3,94,0,0,0,0,1
200,100,1.1,173,0,0,0,0,1
215,112,0.6,113,0,0,0,0,1
180,106,1.2,156,0,0,0,0,1
148,41,0.9,139,0,0,0,0,1
199,81,0.7,160,0,0,0,0,1
153,85,1.2,137,0,0,0,0,1
194,45,1.6,159,0,0,0,0,1
164,32,1.4,148,0,0,0,0,1
169,74,0.4,87,0,0,0,0,1
196,117,0.8,157,0,0,0,0,1
174,59,1.6,178,0,0,0,0,1
218,33,1.1,163,0,0,0,0,1
157,106,0.7,158,0,0,0,0,1
212,82,0.5,94,0,0,0,0,1
176,129,0.6,154,0,0,0,0,1
204,51,0.3,68,0,0,0,0,1
213,49,0.7,119,0,0,0,0,1
216,48,1.6,162,0,0,0,0,1
176,49,0.8,170,0,0,0,0,1
149,68,0.6,113,0,0,0,0,1
198,117,1.0,118,0,0,0,0,1
179,66,0.0,74,0,0,0,0,1
189,39,1.5,168,0,0,0,0,1
212,52,0.9,122,0,0,0,0,1
181,76,1.6,165,0,0,0,0,1
207,98,1.7,164,0,0,0,0,1
209,65,1.8,162,0,0,0,0,1
140,38,0.7,119,0,0,0,0,1
218,101,0.3,112,0,0,0,0,1
215,50,0.8,104,0,0,0,0,1
195,123,1.6,160,0,0,0,0,1
153,91,0.5,136,0,0,0,0,1
203,115,1.7,176,0,0,0,0,1
200,51,1.5,127,0,0,0,0,1
147,49,0.4,155,0,0,0,0,1
194,121,1.2,150,0,0,0,0,1
208,37,0.7,138,0,0,0,0,1
165,35,0.4,143,0,0,0,0,1
165,59,0.7,174,0,0,0,0,1
141,62,0.1,107,0,0,0,0,1
182,61,1.6,147,0,0,0,0,1
195,42,1.1,120,0,0,0,0,1
187,120,1.0,121,0,0,0,0,1
194,122,0.3,94,0,0,0,0,1
149,63,0.7,135,0,0,0,0,1
163,43,0.3,131,0,0,0,0,1
184,50,0.8,108,0,0,0,0,1
216,86,0.3,120,0,0,0,0,1
209,73,0.9,160,0,0,0,0,1
158,59,1.7,166,0,0,0,0,1
184,91,0.2,103,0,0,0,0,1
146,112,1.2,143,0,0,0,0,1
157,113,1.6,170,0,0,0,0,1
198,95,0.6,119,0,0,0,0,1
210,80,0.6,97,0,0,0,0,1
162,87,0.1,80,0,0,0,0,1
208,36,1.4,133,0,0,0,0,1
195,120,1.2,143,0,0,0,0,1
207,126,0.3,128,0,0,0,0,1
193,113,0.5,87,0,0,0,0,1
170,37,0.5,92,0,0,0,0,1
216,121,2.0,142,0,0,0,0,1
150,124,0.9,121,0,0,0,0,1
165,75,0.2,116,0,0,0,0,1
173,63,1.5,160,0,0,0,0,1
167,71,0.9,138,0,0,0,0,1
208,106,0.3,93,0,0,0,0,1
214,70,0.7,137,0,0,0,0,1
205,60,0.9,115,0,0,0,0,1
187,122,0.1,107,0,0,0,0,1
151,119,0.5,138,0,0,0,0,1
191,104,0.5,123,0,0,0,0,1
156,106,1.4,149,0,0,0,0,1
141,97,0.4,111,0,0,0,0,1
204,39,0.3,93,0,0,0,0,1
205,84,0.3,122,0,0,0,0,1
149,47,0.4,154,0,0,0,0,1
160,64,1.0,129,0,0,0,0,1
166,46,1.6,160,0,0,0,0,1
165,102,0.2,101,0,0,0,0,1
161,97,1.6,166,0,0,0,0,1
213,75,1.2,174,0,0,0,0,1
216,118,1.3,109,0,0,0,0,1
160,105,0.6,111,0,0,0,0,1
162,87,0.7,147,0,0,0,0,1
211,79,0.8,146,0,0,0,0,1
212,75,0.9,152,0,0,0,0,1
189,104,1.5,172,0,0,0,0,1
172,120,1.4,172,0,0,0,0,1
194,82,0.0,118,0,0,0,0,1
192,30,0.7,154,0,0,0,0,1
196,57,0.2,136,0,0,0,0,1
194,126,1.4,124,0,0,0,0,1
160,114,0.1,121,0,0,0,0,1
214,57,1.0,123,0,0,0,0,1
215,37,0.4,126,0,0,0,0,1
214,35,0.1,88,0,0,0,0,1
214,99,0.7,136,0,0,0,0,1
215,34,1.3,109,0,0,0,0,1
155,76,0.5,139,0,0,0,0,1
167,94,0.5,95,0,0,0,0,1
189,107,0.3,77,0,0,0,0,1
187,95,1.6,160,0,0,0,0,1
214,64,1.4,130,0,0,0,0,1
186,99,0.5,116,0,0,0,0,1
175,85,0.1,102,0,0,0,0,1
181,32,0.4,89,0,0,0,0,1
210,33,0.0,86,0,0,0,0,1
205,41,1.1,128,0,0,0,0,1
165,53,1.9,174,0,0,0,0,1
199,126,0.8,143,0,0,0,0,1
150,126,0.1,144,0,0,0,0,1
204,54,1.0,153,0,0,0,0,1
182,30,0.6,115,0,0,0,0,1
172,71,1.3,130,0,0,0,0,1
194,118,0.1,96,0,0,0,0,1
159,34,1.3,175,0,0,0,0,1
156,117,0.4,94,0,0,0,0,1
145,90,1.3,168,0,0,0,0,1
216,71,1.3,164,0,0,0,0,1
189,53,1.6,145,0,0,0,0,1
186,44,1.4,149,0,0,0,0,1
182,46,0.4,148,0,0,0,0,1
190,68,0.9,109,0,0,0,0,1
219,91,0.9,135,0,0,0,0,1
150,114,0.1,86,0,0,0,0,1
204,82,0.7,83,0,0,0,0,1
145,83,0.3,150,0,0,0,0,1
175,35,1.6,169,0,0,0,0,1
165,32,0.6,99,0,0,0,0,1
190,38,1.5,134,0,0,0,0,1
169,126,1.1,142,0,0,0,0,1
188,82,0.1,96,0,0,0,0,1
160,63,0.7,128,0,0,0,0,1
211,93,0.6,99,0,0,0,0,1
148,70,1.4,170,0,0,0,0,1
211,91,1.2,148,0,0,0,0,1
146,103,1.5,160,0,0,0,0,1
163,92,0.1,137,0,0,0,0,1
185,126,1.8,156,0,0,0,0,1
156,79,0.5,107,0,0,0,0,1
216,63,1.0,122,0,0,0,0,1
152,95,1.2,147,0,0,0,0,1
194,34,1.0,164,0,0,0,0,1
189,50,1.4,147,0,0,0,0,1
188,110,0.7,130,0,0,0,0,1
163,31,1.1,148,0,0,0,0,1
174,57,1.1,179,0,0,0,0,1
163,30,0.3,100,0,0,0,0,1
192,30,1.3,163,0,0,0,0,1
182,105,1.6,168,0,0,0,0,1
154,46,0.1,130,0,0,0,0,1
154,66,0.9,167,0,0,0,0,1
196,79,1.3,163,0,0,0,0,1
181,53,1.4,138,0,0,0,0,1
147,33,1.1,167,0,0,0,0,1
182,38,0.3,107,0,0,0,0,1
178,37,0.1,136,0,0,0,0,1
167,76,0.3,106,0,0,0,0,1
186,34,1.4,175,0,0,0,0,1
191,68,0.4,113,0,0,0,0,1
191,61,0.3,113,0,0,0,0,1
142,118,1.8,175,0,0,0,0,1
208,86,1.7,166,0,0,0,0,1
191,94,1.7,165,0,0,0,0,1
167,36,0.5,139,0,0,0,0,1
166,34,0.6,155,0,0,0,0,1
172,51,1.3,149,0,0,0,0,1
161,122,1.1,171,0,0,0,0,1
217,82,1.2,138,0,0,0,0,1
181,84,0.1,135,0,0,0,0,1
160,75,0.5,125,0,0,0,0,1
196,98,0.7,88,0,0,0,0,1
184,104,1.4,130,0,0,0,0,1
201,58,0.5,134,0,0,0,0,1
152,100,1.3,166,0,0,0,0,1
142,52,0.2,120,0,0,0,0,1
207,119,1.1,163,0,0,0,0,1
149,34,0.3,118,0,0,0,0,1
209,62,0.6,148,0,0,0,0,1
191,103,1.1,138,0,0,0,0,1
147,88,1.1,177,0,0,0,0,1
170,30,0.9,110,0,0,0,0,1
211,61,1.3,163,0,0,0,0,1
156,105,1.7,165,0,0,0,0,1
153,30,1.2,167,0,0,0,0,1
180,64,0.1,109,0,0,0,0,1
216,119,1.7,141,0,0,0,0,1
161,120,0.6,136,0,0,0,0,1
218,52,0.3,82,0,0,0,0,1
218,77,0.2,96,0,0,0,0,1
181,43,1.0,159,0,0,0,0,1
200,119,0.7,89,0,0,0,0,1
170,101,0.2,149,0,0,0,0,1
183,48,0.7,151,0,0,0,0,1
190,102,0.3,119,0,0,0,0,1
209,89,1.1,166,0,0,0,0,1
183,93,1.3,135,0,0,0,0,1
219,129,1.9,157,0,0,0,0,1
184,117,1.3,155,0,0,0,0,1
200,119,1.0,175,0,0,0,0,1
190,30,1.9,166,0,0,0,0,1
209,109,2.0,163,0,0,0,0,1
218,38,0.9,141,0,0,0,0,1
193,97,0.5,91,0,0,0,0,1
161,129,1.1,169,0,0,0,0,1
199,89,1.5,150,0,0,0,0,1
142,93,0.8,155,0,0,0,0,1
147,69,1.0,151,0,0,0,0,1
200,44,1.1,120,0,0,0,0,1
182,100,1.1,171,0,0,0,0,1
177,119,1.4,155,0,0,0,0,1
217,100,0.9,92,0,0,0,0,1
210,69,1.2,148,0,0,0,0,1
205,122,0.3,80,0,0,0,0,1
204,115,0.5,91,0,0,0,0,1
200,48,1.5,148,0,0,0,0,1
168,80,0.2,117,0,0,0,0,1
148,110,0.3,133,0,0,0,0,1
191,124,0.2,130,0,0,0,0,1
211,94,0.2,89,0,0,0,0,1
175,68,1.5,174,0,0,0,0,1
190,82,1.4,172,0,0,0,0,1
142,99,1.4,156,0,0,0,0,1
194,107,1.1,139,0,0,0,0,1
208,41,0.6,129,0,0,0,0,1
180,39,1.7,176,0,0,0,0,1
205,85,1.9,161,0,0,0,0,1
192,32,1.7,176,0,0,0,0,1
207,54,0.8,114,0,0,0,0,1
193,44,0.4,78,0,0,0,0,1
154,123,0.2,99,0,0,0,0,1
214,89,1.5,166,0,0,0,0,1
213,33,1.1,157,0,0,0,0,1
209,84,0.3,111,0,0,0,0,1
209,106,1.7,142,0,0,0,0,1
175,33,0.3,145,0,0,0,0,1
192,44,0.8,169,0,0,0,0,1
173,117,1.1,171,0,0,0,0,1
170,46,1.3,173,0,0,0,0,1
210,54,1.1,115,0,0,0,0,1
150,43,0.1,105,0,0,0,0,1
155,119,1.0,138,0,0,0,0,1
178,51,0.6,140,0,0,0,0,1
146,100,0.6,145,0,0,0,0,1
211,91,0.3,109,0,0,0,0,1
189,70,0.6,104,0,0,0,0,1
203,95,1.2,174,0,0,0,0,1
162,128,0.3,149,0,0,0,0,1
217,120,0.7,150,0,0,0,0,1
183,123,0.6,148,0,0,0,0,1
199,96,0.1,91,0,0,0,0,1
183,98,0.1,96,0,0,0,0,1
181,70,0.6,138,0,0,0,0,1
219,118,1.1,96,0,0,0,0,1
181,126,1.1,135,0,0,0,0,1
217,102,0.2,75,0,0,0,0,1
165,115,0.2,95,0,0,0,0,1
173,73,0.0,117,0,0,0,0,1
169,70,1.5,170,0,0,0,0,1
166,62,0.6,152,0,0,0,0,1
182,115,0.2,111,0,0,0,0,1
159,102,0.9,133,0,0,0,0,1
168,105,0.8,168,0,0,0,0,1
208,112,1.0,113,0,0,0,0,1
199,104,0.5,103,0,0,0,0,1
163,114,0.8,158,0,0,0,0,1
153,94,0.1,82,0,0,0,0,1
181,53,0.7,166,0,0,0,0,1
166,94,0.4,121,0,0,0,0,1
214,121,1.2,160,0,0,0,0,1
193,51,0.4,132,0,0,0,0,1
193,75,0.4,134,0,0,0,0,1
209,33,0.7,87,0,0,0,0,1
169,64,1.7,163,0,0,0,0,1
170,105,0.3,94,0,0,0,0,1
175,30,0.4,105,0,0,0,0,1
173,105,0.0,100,0,0,0,0,1
195,34,0.5,125,0,0,0,0,1
185,65,0.6,92,0,0,0,0,1
170,61,1.8,177,0,0,0,0,1
183,83,1.6,147,0,0,0,0,1
143,39,1.1,160,0,0,0,0,1
188,66,0.8,156,0,0,0,0,1
207,111,1.1,111,0,0,0,0,1
184,126,0.7,116,0,0,0,0,1
185,102,1.0,172,0,0,0,0,1
198,117,0.2,63,0,0,0,0,1
190,33,1.7,140,0,0,0,0,1
217,129,0.7,141,0,0,0,0,1
186,51,1.0,161,0,0,0,0,1
167,73,0.1,137,0,0,0,0,1
186,69,0.5,105,0,0,0,0,1
190,86,0.3,140,0,0,0,0,1
160,47,1.2,164,0,0,0,0,1
207,78,1.4,161,0,0,0,0,1
213,30,0.2,97,0,0,0,0,1
142,57,1.1,168,0,0,0,0,1
198,81,0.4,124,0,0,0,0,1
143,102,0.7,141,0,0,0,0,1
160,31,0.4,162,0,0,0,0,1
147,92,1.5,158,0,0,0,0,1
164,104,1.2,157,0,0,0,0,1
197,37,1.8,158,0,0,0,0,1
168,123,0.8,115,0,0,0,0,1
211,104,1.0,140,0,0,0,0,1
199,64,1.4,162,0,0,0,0,1
163,53,2.0,172,0,0,0,0,1
187,53,1.5,177,0,0,0,0,1
143,37,1.2,143,0,0,0,0,1
215,113,1.1,123,0,0,0,0,1
182,89,1.1,171,0,0,0,0,1
169,75,0.6,111,0,0,0,0,1
203,79,1.8,167,0,0,0,0,1
189,118,1.5,133,0,0,0,0,1
176,66,0.6,144,0,0,0,0,1
208,123,1.2,161,0,0,0,0,1
174,62,2.0,173,0,0,0,0,1
194,50,1.3,170,0,0,0,0,1
201,89,1.4,178,0,0,0,0,1
142,118,0.2,139,0,0,0,0,1
207,55,0.9,105,0,0,0,0,1
208,120,0.3,73,0,0,0,0,1
181,73,1.3,134,0,0,0,0,1
213,78,0.3,116,0,0,0,0,1
187,115,0.6,146,0,0,0,0,1
219,62,0.8,90,0,0,0,0,1
198,118,0.9,136,0,0,0,0,1
165,127,0.8,152,0,0,0,0,1
164,72,0.1,89,0,0,0,0,1
148,76,0.4,126,0,0,0,0,1
181,54,0.3,143,0,0,0,0,1
194,90,0.5,143,0,0,0,0,1
161,71,0.1,112,0,0,0,0,1
174,49,1.0,171,0,0,0,0,1
193,78,1.1,109,0,0,0,0,1
183,30,0.1,98,0,0,0,0,1
200,95,0.3,69,0,0,0,0,1
208,118,0.5,109,0,0,0,0,1
172,105,1.0,153,0,0,0,0,1
155,42,1.9,176,0,0,0,0,1
155,64,1.3,151,0,0,0,0,1
179,55,0.6,155,0,0,0,0,1
147,39,0.5,164,0,0,0,0,1
157,57,0.2,130,0,0,0,0,1
211,54,0.3,122,0,0,0,0,1
178,62,1.0,117,0,0,0,0,1
197,65,0.8,160,0,0,0,0,1
156,55,0.7,122,0,0,0,0,1
195,36,0.2,66,0,0,0,0,1
187,105,1.1,129,0,0,0,0,1
205,62,1.6,132,0,0,0,0,1
190,107,1.7,158,0,0,0,0,1
190,86,1.3,169,0,0,0,0,1
144,48,0.3,130,0,0,0,0,1
158,81,0.9,154,0,0,0,0,1
144,74,0.2,105,0,0,0,0,1
191,124,0.5,104,0,0,0,0,1
201,89,0.5,141,0,0,0,0,1
186,128,0.8,169,0,0,0,0,1
141,38,0.1,125,0,0,0,0,1
218,39,1.2,110,0,0,0,0,1
169,32,0.9,162,0,0,0,0,1
171,83,0.4,154,0,0,0,0,1
193,36,1.5,170,0,0,0,0,1
181,49,0.7,162,0,0,0,0,1
177,102,1.0,177,0,0,0,0,1
167,66,1.3,147,0,0,0,0,1
201,73,0.5,79,0,0,0,0,1
216,112,0.8,140,0,0,0,0,1
151,74,0.5,117,0,0,0,0,1
181,59,1.5,164,0,0,0,0,1
162,41,1.5,155,0,0,0,0,1
181,67,0.3,92,0,0,0,0,1
197,97,0.8,104,0,0,0,0,1
187,87,1.2,154,0,0,0,0,1
177,62,0.7,100,0,0,0,0,1
201,50,1.2,168,0,0,0,0,1
144,90,0.9,144,0,0,0,0,1
169,67,0.8,137,0,0,0,0,1
176,124,0.2,134,0,0,0,0,1
156,96,1.7,172,0,0,0,0,1
174,95,0.4,154,0,0,0,0,1
181,98,1.6,145,0,0,0,0,1
168,33,1.5,144,0,0,0,0,1
194,118,0.5,91,0,0,0,0,1
192,87,1.1,153,0,0,0,0,1
170,57,0.6,160,0,0,0,0,1
200,129,1.6,155,0,0,0,0,1
210,43,1.2,147,0,0,0,0,1
178,123,0.0,71,0,0,0,0,1
198,40,1.3,133,0,0,0,0,1
218,55,1.3,173,0,0,0,0,1
187,108,1.5,171,0,0,0,0,1
143,70,0.1,153,0,0,0,0,1
155,41,0.3,106,0,0,0,0,1
175,68,1.2,135,0,0,0,0,1
215,51,0.3,68,0,0,0,0,1
203,49,0.7,95,0,0,0,0,1
193,60,1.0,155,0,0,0,0,1
165,112,0.8,123,0,0,0,0,1
194,46,0.3,135,0,0,0,0,1
156,61,0.2,87,0,0,0,0,1
192,121,0.1,129,0,0,0,0,1
210,36,1.2,113,0,0,0,0,1
183,68,1.3,142,0,0,0,0,1
218,32,1.6,172,0,0,0,0,1
149,31,0.4,98,0,0,0,0,1
143,93,0.2,140,0,0,0,0,1
210,92,1.6,138,0,0,0,0,1
187,121,1.4,131,0,0,0,0,1
163,84,0.2,131,0,0,0,0,1
165,90,1.2,139,0,0,0,0,1
182,39,0.8,153,0,0,0,0,1
145,63,0.3,101,0,0,0,0,1
154,45,1.1,175,0,0,0,0,1
197,88,0.5,132,0,0,0,0,1
172,54,0.6,158,0,0,0,0,1
170,57,1.0,171,0,0,0,0,1
218,78,1.3,156,0,0,0,0,1
176,105,0.2,127,0,0,0,0,1
164,53,0.2,98,0,0,0,0,1
149,44,0.1,138,0,0,0,0,1
179,121,0.0,107,0,0,0,0,1
205,55,0.4,122,0,0,0,0,1
191,60,1.1,170,0,0,0,0,1
174,72,1.3,144,0,0,0,0,1
167,120,0.4,153,0,0,0,0,1
176,62,0.4,106,0,0,0,0,1
144,93,0.5,109,0,0,0,0,1
149,79,0.1,120,0,0,0,0,1
211,39,0.2,92,0,0,0,0,1
180,98,0.5,101,0,0,0,0,1
180,46,1.4,154,0,0,0,0,1
218,45,1.2,141,0,0,0,0,1
143,45,0.5,112,0,0,0,0,1
165,114,1.0,143,0,0,0,0,1
182,103,0.1,120,0,0,0,0,1
155,96,1.2,136,0,0,0,0,1
182,45,1.0,124,0,0,0,0,1
213,53,1.6,133,0,0,0,0,1
214,79,1.0,124,0,0,0,0,1
143,82,0.5,139,0,0,0,0,1
217,110,1.1,102,0,0,0,0,1
209,49,1.7,155,0,0,0,0,1
209,45,1.4,137,0,0,0,0,1
155,75,0.5,162,0,0,0,0,1
195,76,1.2,164,0,0,0,0,1
206,39,0.7,144,0,0,0,0,1
143,97,0.5,106,0,0,0,0,1
151,43,0.0,114,0,0,0,0,1
182,34,1.2,126,0,0,0,0,1
178,83,1.5,178,0,0,0,0,1
141,105,0.8,165,0,0,0,0,1
140,107,0.9,171,0,0,0,0,1
161,88,1.5,152,0,0,0,0,1
202,32,2.0,167,0,0,0,0,1
215,129,1.7,167,0,0,0,0,1
197,100,1.1,144,0,0,0,0,1
218,48,0.8,109,0,0,0,0,1
179,72,0.4,143,0,0,0,0,1
205,104,1.7,145,0,0,0,0,1
200,79,0.3,84,0,0,0,0,1
140,78,0.1,115,0,0,0,0,1
144,45,1.1,167,0,0,0,0,1
213,125,1.0,117,0,0,0,0,1
211,73,0.0,99,0,0,0,0,1
161,55,0.9,179,0,0,0,0,1
146,38,0.2,136,0,0,0,0,1
194,108,1.4,129,0,0,0,0,1
150,96,0.3,120,0,0,0,0,1
160,33,1.6,173,0,0,0,0,1
206,91,1.7,140,0,0,0,0,1
178,43,1.4,154,0,0,0,0,1
185,40,1.3,128,0,0,0,0,1
212,87,1.8,177,0,0,0,0,1
183,49,1.7,145,0,0,0,0,1
140,127,1.0,140,0,0,0,0,1
195,42,0.3,93,0,0,0,0,1
169,103,0.1,79,0,0,0,0,1
213,77,1.5,121,0,0,0,0,1
166,55,0.0,92,0,0,0,0,1
210,71,1.1,125,0,0,0,0,1
204,112,1.8,152,0,0,0,0,1
178,91,1.6,174,0,0,0,0,1
197,98,1.1,113,0,0,0,0,1
187,53,0.8,122,0,0,0,0,1
171,31,0.1,87,0,0,0,0,1
177,72,0.8,173,0,0,0,0,1
185,33,0.4,123,0,0,0,0,1
178,34,0.2,98,0,0,0,0,1
162,56,1.9,169,0,0,0,0,1
162,36,0.4,93,0,0,0,0,1
185,78,1.5,147,0,0,0,0,1
157,52,1.5,155,0,0,0,0,1
201,115,1.1,161,0,0,0,0,1
197,43,0.8,139,0,0,0,0,1
194,39,0.2,124,0,0,0,0,1
190,77,1.0,174,0,0,0,0,1
205,93,0.9,160,0,0,0,0,1
177,109,0.5,126,0,0,0,0,1
152,38,0.1,115,0,0,0,0,1
190,72,1.1,157,0,0,0,0,1
207,35,0.4,101,0,0,0,0,1
204,65,0.6,99,0,0,0,0,1
144,81,1.7,168,0,0,0,0,1
165,51,1.6,164,0,0,0,0,1
183,110,1.0,128,0,0,0,0,1
199,91,0.3,75,0,0,0,0,1
148,54,0.7,169,0,0,0,0,1
175,49,0.8,155,0,0,0,0,1
188,59,0.5,108,0,0,0,0,1
185,49,2.0,166,0,0,0,0,1
183,74,0.4,114,0,0,0,0,1
161,95,0.9,129,0,0,0,0,1
158,58,1.0,163,0,0,0,0,1
205,90,0.5,133,0,0,0,0,1
141,87,0.1,134,0,0,0,0,1
151,64,1.2,144,0,0,0,0,1
200,34,1.4,174,0,0,0,0,1
209,55,1.3,163,0,0,0,0,1
176,89,1.0,138,0,0,0,0,1
179,96,1.4,171,0,0,0,0,1
169,67,1.3,166,0,0,0,0,1
143,39,1.1,172,0,0,0,0,1
173,93,0.2,123,0,0,0,0,1
201,97,0.2,79,0,0,0,0,1
168,99,1.0,146,0,0,0,0,1
199,42,0.7,150,0,0,0,0,1
193,54,1.3,142,0,0,0,0,1
175,31,0.6,154,0,0,0,0,1
158,121,0.3,144,0,0,0,0,1
157,115,0.1,142,0,0,0,0,1
214,47,1.1,100,0,0,0,0,1
148,55,0.1,94,0,0,0,0,1
172,109,0.2,132,0,0,0,0,1
214,60,1.1,147,0,0,0,0,1
168,102,0.4,89,0,0,0,0,1
201,76,0.2,126,0,0,0,0,1
204,98,0.7,127,0,0,0,0,1
192,53,0.1,90,0,0,0,0,1
140,97,0.6,120,0,0,0,0,1
159,66,1.3,160,0,0,0,0,1
184,47,0.0,75,0,0,0,0,1
189,37,0.5,126,0,0,0,0,1
206,113,1.9,148,0,0,0,0,1
206,63,1.9,175,0,0,0,0,1
164,104,0.1,73,0,0,0,0,1
144,129,0.0,88,0,0,0,0,1
190,123,1.6,152,0,0,0,0,1
162,47,1.0,158,0,0,0,0,1
217,129,1.6,169,0,0,0,0,1
159,117,0.9,136,0,0,0,0,1
206,65,1.5,128,0,0,0,0,1
209,62,0.9,103,0,0,0,0,1
155,103,0.9,145,0,0,0,0,1
188,125,0.8,141,0,0,0,0,1
179,102,0.8,127,0,0,0,0,1
177,54,0.1,78,0,0,0,0,1
165,107,0.0,93,0,0,0,0,1
209,36,0.2,126,0,0,0,0,1
176,96,1.6,163,0,0,0,0,1
160,50,0.0,140,0,0,0,0,1
157,50,1.1,172,0,0,0,0,1
164,98,0.6,127,0,0,0,0,1
169,123,0.1,71,0,0,0,0,1
185,118,0.7,126,0,0,0,0,1
152,80,0.1,85,0,0,0,0,1
151,49,1.1,148,0,0,0,0,1
210,103,0.4,122,0,0,0,0,1
156,77,0.7,142,0,0,0,0,1
148,80,1.2,165,0,0,0,0,1
187,60,0.1,75,0,0,0,0,1
187,116,0.8,137,0,0,0,0,1
